縣市,鄉鎮市區,109Q3宅數
雲林縣,全區,1232
雲林縣,斗六市,411
雲林縣,斗南鎮,81
雲林縣,虎尾鎮,370
雲林縣,西螺鎮,84
雲林縣,土庫鎮,29
雲林縣,北港鎮,23
雲林縣,古坑鄉,82
雲林縣,大埤鄉,2
雲林縣,莿桐鄉,25
雲林縣,林內鄉,1
雲林縣,二崙鄉,15
雲林縣,崙背鄉,51
雲林縣,麥寮鄉,49
雲林縣,東勢鄉,1
雲林縣,褒忠鄉,0
雲林縣,臺西鄉,0
雲林縣,元長鄉,0
雲林縣,四湖鄉,4
雲林縣,口湖鄉,0
雲林縣,水林鄉,4
