縣市,鄉鎮市區,111Q1宅數
雲林縣,全區,1242
雲林縣,斗六市,341
雲林縣,斗南鎮,111
雲林縣,虎尾鎮,352
雲林縣,西螺鎮,80
雲林縣,土庫鎮,27
雲林縣,北港鎮,27
雲林縣,古坑鄉,89
雲林縣,大埤鄉,2
雲林縣,莿桐鄉,37
雲林縣,林內鄉,6
雲林縣,二崙鄉,24
雲林縣,崙背鄉,62
雲林縣,麥寮鄉,71
雲林縣,東勢鄉,1
雲林縣,褒忠鄉,8
雲林縣,臺西鄉,0
雲林縣,元長鄉,0
雲林縣,四湖鄉,4
雲林縣,口湖鄉,0
雲林縣,水林鄉,0
