縣市,鄉鎮市區,112H1宅數,112H1比率(%)
新竹縣,全區,18911,8.37
新竹縣,竹北市,5553,6.65
新竹縣,關西鎮,1293,13.57
新竹縣,新埔鎮,1213,9.30
新竹縣,竹東鎮,3050,8.10
新竹縣,湖口鄉,3116,9.33
新竹縣,橫山鄉,595,13.28
新竹縣,新豐鄉,1779,7.84
新竹縣,芎林鄉,854,10.47
新竹縣,寶山鄉,545,8.76
新竹縣,北埔鄉,298,9.53
新竹縣,峨眉鄉,203,10.47
新竹縣,尖石鄉,185,13.04
新竹縣,五峰鄉,227,26.00
