縣市,鄉鎮市區,110H2宅數,110H2比率(%)
新竹縣,全區,18207,8.30
新竹縣,竹北市,5712,7.04
新竹縣,關西鎮,784,8.55
新竹縣,新埔鎮,1138,9.18
新竹縣,竹東鎮,2916,7.82
新竹縣,湖口鄉,2838,8.84
新竹縣,橫山鄉,563,12.63
新竹縣,新豐鄉,2116,9.67
新竹縣,芎林鄉,811,10.50
新竹縣,寶山鄉,483,8.01
新竹縣,北埔鄉,243,7.85
新竹縣,峨眉鄉,186,9.63
新竹縣,尖石鄉,186,13.23
新竹縣,五峰鄉,231,26.72
