縣市,鄉鎮市區,106宅數,106比率(%)
新竹縣,全區,19576,9.80
新竹縣,竹北市,7643,10.63
新竹縣,關西鎮,684,7.74
新竹縣,新埔鎮,776,6.97
新竹縣,竹東鎮,3372,9.57
新竹縣,湖口鄉,2610,9.13
新竹縣,橫山鄉,406,9.40
新竹縣,新豐鄉,1761,8.87
新竹縣,芎林鄉,846,12.11
新竹縣,寶山鄉,754,12.82
新竹縣,北埔鄉,191,6.39
新竹縣,峨眉鄉,151,7.94
新竹縣,尖石鄉,149,11.08
新竹縣,五峰鄉,233,27.63
