縣市,鄉鎮市區,107宅數,107比率(%)
新竹縣,全區,20501,9.94
新竹縣,竹北市,7627,10.11
新竹縣,關西鎮,753,8.37
新竹縣,新埔鎮,854,7.55
新竹縣,竹東鎮,3545,9.95
新竹縣,湖口鄉,2935,9.97
新竹縣,橫山鄉,421,9.64
新竹縣,新豐鄉,2083,10.09
新竹縣,芎林鄉,883,12.20
新竹縣,寶山鄉,661,11.15
新竹縣,北埔鄉,202,6.61
新竹縣,峨眉鄉,144,7.54
新竹縣,尖石鄉,157,11.46
新竹縣,五峰鄉,236,27.77
