縣市,鄉鎮市區,099宅數,099比率(%)
新竹縣,全區,15956,9.57
新竹縣,竹北市,4867,9.47
新竹縣,關西鎮,664,7.87
新竹縣,新埔鎮,642,6.22
新竹縣,竹東鎮,3090,9.78
新竹縣,湖口鄉,2575,10.38
新竹縣,橫山鄉,403,9.77
新竹縣,新豐鄉,1639,9.39
新竹縣,芎林鄉,746,11.18
新竹縣,寶山鄉,657,12.73
新竹縣,北埔鄉,173,6.04
新竹縣,峨眉鄉,157,8.30
新竹縣,尖石鄉,175,14.19
新竹縣,五峰鄉,168,20.49
