縣市,鄉鎮市區,113H1宅數,113H1比率(%)
新竹縣,全區,20705,8.95
新竹縣,竹北市,6538,7.56
新竹縣,關西鎮,1273,13.24
新竹縣,新埔鎮,1514,11.23
新竹縣,竹東鎮,3560,9.23
新竹縣,湖口鄉,2841,8.40
新竹縣,橫山鄉,645,14.28
新竹縣,新豐鄉,1836,8.04
新竹縣,芎林鄉,958,11.41
新竹縣,寶山鄉,588,9.23
新竹縣,北埔鄉,308,9.78
新竹縣,峨眉鄉,236,12.46
新竹縣,尖石鄉,196,13.73
新竹縣,五峰鄉,212,24.01
