縣市,鄉鎮市區,村里,107年宅數,107年比例
新竹縣,竹北市,斗崙里,488,10.95%
新竹縣,竹北市,鹿場里,518,9.05%
新竹縣,竹北市,東平里,706,9.14%
新竹縣,竹北市,中興里,893,17.49%
新竹縣,竹北市,隘口里,236,14.32%
新竹縣,竹北市,東海里,163,14.59%
新竹縣,竹北市,竹北里,376,10.49%
新竹縣,竹北市,竹仁里,311,8.21%
新竹縣,竹北市,竹義里,253,8.98%
新竹縣,竹北市,泰和里,237,8.87%
新竹縣,竹北市,新社里,218,7.41%
新竹縣,竹北市,聯興里,74,4.44%
新竹縣,竹北市,麻園里,73,8.91%
新竹縣,竹北市,溪州里,53,5.41%
新竹縣,竹北市,白地里,59,7.26%
新竹縣,竹北市,新港里,34,7.97%
新竹縣,竹北市,大義里,40,7.59%
新竹縣,竹北市,崇義里,46,7.13%
新竹縣,竹北市,大眉里,90,11.25%
新竹縣,竹北市,尚義里,37,6.74%
新竹縣,竹北市,十興里,282,6.65%
新竹縣,竹北市,新國里,337,11.53%
新竹縣,竹北市,新庄里,40,9.58%
新竹縣,竹北市,北崙里,178,10.56%
新竹縣,竹北市,新崙里,200,7.77%
新竹縣,竹北市,福德里,187,12.76%
新竹縣,竹北市,東興里,616,17.75%
新竹縣,竹北市,北興里,890,27.54%
新竹縣,竹北市,興安里,253,14.85%
新竹縣,竹北市,文化里,167,10.34%
新竹縣,竹北市,中崙里,950,28.57%
新竹縣,竹東鎮,上坪里,32,20.69%
新竹縣,竹東鎮,瑞峰里,74,26.47%
新竹縣,竹東鎮,軟橋里,25,19.10%
新竹縣,竹東鎮,員崠里,103,10.88%
新竹縣,竹東鎮,東寧里,115,8.43%
新竹縣,竹東鎮,上?里,0,0.00%
新竹縣,竹東鎮,大鄉里,198,10.84%
新竹縣,竹東鎮,東華里,47,15.42%
新竹縣,竹東鎮,商華里,153,12.80%
新竹縣,竹東鎮,竹東里,79,12.88%
新竹縣,竹東鎮,榮樂里,71,11.53%
新竹縣,竹東鎮,?林里,0,0.00%
新竹縣,竹東鎮,仁愛里,175,11.91%
新竹縣,竹東鎮,五豐里,324,9.71%
新竹縣,竹東鎮,三重里,354,11.44%
新竹縣,竹東鎮,頭重里,249,10.49%
