縣市,鄉鎮市區,村里,101年宅數,101年比例
新竹縣,竹北市,斗崙里,1207,19.66%
新竹縣,竹北市,鹿場里,974,23.38%
新竹縣,竹北市,東平里,1161,18.82%
新竹縣,竹北市,中興里,572,15.42%
新竹縣,竹北市,隘口里,488,33.03%
新竹縣,竹北市,東海里,134,12.29%
新竹縣,竹北市,竹北里,259,9.96%
新竹縣,竹北市,竹仁里,308,8.42%
新竹縣,竹北市,竹義里,265,10.81%
新竹縣,竹北市,泰和里,149,6.83%
新竹縣,竹北市,新社里,200,7.56%
新竹縣,竹北市,聯興里,70,4.52%
新竹縣,竹北市,麻園里,49,7.18%
新竹縣,竹北市,溪州里,57,6.45%
新竹縣,竹北市,白地里,44,6.02%
新竹縣,竹北市,新港里,30,7.33%
新竹縣,竹北市,大義里,41,7.93%
新竹縣,竹北市,崇義里,58,9.27%
新竹縣,竹北市,大眉里,84,10.78%
新竹縣,竹北市,尚義里,45,8.71%
新竹縣,竹北市,十興里,343,8.18%
新竹縣,竹北市,新國里,130,7.40%
新竹縣,竹北市,新庄里,42,10.70%
新竹縣,竹北市,北崙里,173,10.76%
新竹縣,竹北市,新崙里,274,12.32%
新竹縣,竹北市,福德里,168,11.85%
新竹縣,竹北市,東興里,0,0.00%
新竹縣,竹北市,北興里,0,0.00%
新竹縣,竹北市,興安里,0,0.00%
新竹縣,竹北市,文化里,0,0.00%
新竹縣,竹東鎮,上坪里,34,21.85%
新竹縣,竹東鎮,瑞峰里,77,31.63%
新竹縣,竹東鎮,軟橋里,16,15.71%
新竹縣,竹東鎮,員崠里,73,8.29%
新竹縣,竹東鎮,東寧里,132,9.94%
新竹縣,竹東鎮,上?里,294,8.07%
新竹縣,竹東鎮,大鄉里,142,8.15%
新竹縣,竹東鎮,東華里,46,14.89%
新竹縣,竹東鎮,商華里,137,11.40%
新竹縣,竹東鎮,竹東里,74,12.52%
新竹縣,竹東鎮,榮樂里,64,10.77%
新竹縣,竹東鎮,?林里,169,10.53%
新竹縣,竹東鎮,仁愛里,159,11.38%
新竹縣,竹東鎮,五豐里,281,8.51%
新竹縣,竹東鎮,三重里,351,12.22%
新竹縣,竹東鎮,頭重里,194,8.84%
新竹縣,竹東鎮,員山里,36,6.29%
新竹縣,竹東鎮,柯湖里,18,10.98%
新竹縣,竹東鎮,二重里,354,8.78%
新竹縣,竹東鎮,中山里,69,10.24%
新竹縣,竹東鎮,中正里,52,7.64%
新竹縣,竹東鎮,南華里,42,10.75%
新竹縣,竹東鎮,榮華里,223,8.56%
新竹縣,竹東鎮,忠孝里,75,10.96%
新竹縣,竹東鎮,陸豐里,6,4.55%
新竹縣,新埔鎮,內立里,21,6.75%
新竹縣,新埔鎮,寶石里,14,4.44%
新竹縣,新埔鎮,文山里,162,8.76%
新竹縣,新埔鎮,五埔里,56,7.84%
新竹縣,新埔鎮,四座里,121,9.29%
新竹縣,新埔鎮,旱坑里,55,9.03%
新竹縣,新埔鎮,田新里,65,7.59%
新竹縣,新埔鎮,新埔里,41,9.93%
新竹縣,新埔鎮,新生里,35,15.14%
新竹縣,新埔鎮,新民里,61,13.69%
新竹縣,新埔鎮,上寮里,42,6.18%
新竹縣,新埔鎮,下寮里,90,9.61%
新竹縣,新埔鎮,南平里,45,12.00%
新竹縣,新埔鎮,北平里,25,13.46%
新竹縣,新埔鎮,巨埔里,61,16.15%
新竹縣,新埔鎮,照門里,81,17.27%
新竹縣,新埔鎮,清水里,38,20.90%
新竹縣,新埔鎮,鹿鳴里,22,11.97%
新竹縣,新埔鎮,新北里,9,6.59%
新竹縣,關西鎮,東興里,28,14.00%
新竹縣,關西鎮,西安里,92,12.03%
新竹縣,關西鎮,南雄里,38,12.24%
新竹縣,關西鎮,北斗里,130,9.69%
新竹縣,關西鎮,仁安里,49,16.97%
新竹縣,關西鎮,北山里,42,20.66%
新竹縣,關西鎮,南山里,41,14.86%
新竹縣,關西鎮,東安里,157,11.66%
新竹縣,關西鎮,東光里,35,9.43%
新竹縣,關西鎮,新富里,31,18.56%
新竹縣,關西鎮,金山里,45,18.27%
新竹縣,關西鎮,錦山里,96,24.55%
新竹縣,關西鎮,玉山里,33,16.13%
新竹縣,關西鎮,大同里,29,13.91%
新竹縣,關西鎮,石光里,54,9.33%
新竹縣,關西鎮,上林里,66,21.43%
新竹縣,關西鎮,新力里,34,18.31%
新竹縣,關西鎮,南和里,19,8.33%
新竹縣,關西鎮,東山里,31,11.21%
新竹縣,關西鎮,南新里,44,14.91%
新竹縣,關西鎮,東平里,74,22.02%
新竹縣,湖口鄉,孝勢村,59,10.95%
新竹縣,湖口鄉,仁勢村,24,6.93%
新竹縣,湖口鄉,愛勢村,147,10.27%
新竹縣,湖口鄉,信勢村,197,10.64%
新竹縣,湖口鄉,中勢村,78,8.99%
新竹縣,湖口鄉,德盛村,148,8.99%
新竹縣,湖口鄉,和興村,112,11.48%
