縣市,鄉鎮市區,村里,102年宅數,102年比例
新竹縣,竹北市,斗崙里,973,15.10%
新竹縣,竹北市,鹿場里,753,16.43%
新竹縣,竹北市,東平里,936,14.57%
新竹縣,竹北市,中興里,543,14.12%
新竹縣,竹北市,隘口里,333,22.53%
新竹縣,竹北市,東海里,151,13.84%
新竹縣,竹北市,竹北里,319,11.71%
新竹縣,竹北市,竹仁里,275,7.53%
新竹縣,竹北市,竹義里,283,10.75%
新竹縣,竹北市,泰和里,134,6.05%
新竹縣,竹北市,新社里,211,7.48%
新竹縣,竹北市,聯興里,56,3.61%
新竹縣,竹北市,麻園里,62,9.13%
新竹縣,竹北市,溪州里,57,6.36%
新竹縣,竹北市,白地里,48,6.45%
新竹縣,竹北市,新港里,44,10.57%
新竹縣,竹北市,大義里,38,7.32%
新竹縣,竹北市,崇義里,39,6.24%
新竹縣,竹北市,大眉里,85,10.86%
新竹縣,竹北市,尚義里,45,8.63%
新竹縣,竹北市,十興里,307,7.30%
新竹縣,竹北市,新國里,161,8.49%
新竹縣,竹北市,新庄里,37,9.35%
新竹縣,竹北市,北崙里,183,11.27%
新竹縣,竹北市,新崙里,267,11.53%
新竹縣,竹北市,福德里,157,11.06%
新竹縣,竹北市,東興里,336,16.68%
新竹縣,竹北市,北興里,87,27.44%
新竹縣,竹北市,興安里,169,10.63%
新竹縣,竹北市,文化里,125,8.02%
新竹縣,竹東鎮,上坪里,32,20.34%
新竹縣,竹東鎮,瑞峰里,75,29.41%
新竹縣,竹東鎮,軟橋里,12,11.27%
新竹縣,竹東鎮,員崠里,65,7.38%
新竹縣,竹東鎮,東寧里,115,8.61%
新竹縣,竹東鎮,上?里,356,9.62%
新竹縣,竹東鎮,大鄉里,147,8.43%
新竹縣,竹東鎮,東華里,46,14.61%
新竹縣,竹東鎮,商華里,135,11.25%
新竹縣,竹東鎮,竹東里,61,10.36%
新竹縣,竹東鎮,榮樂里,82,13.11%
新竹縣,竹東鎮,?林里,170,10.33%
新竹縣,竹東鎮,仁愛里,147,10.45%
新竹縣,竹東鎮,五豐里,312,9.45%
新竹縣,竹東鎮,三重里,342,11.36%
新竹縣,竹東鎮,頭重里,179,8.15%
新竹縣,竹東鎮,員山里,49,8.36%
新竹縣,竹東鎮,柯湖里,22,13.10%
新竹縣,竹東鎮,二重里,359,8.70%
新竹縣,竹東鎮,中山里,79,11.67%
新竹縣,竹東鎮,中正里,64,8.61%
新竹縣,竹東鎮,南華里,44,11.47%
新竹縣,竹東鎮,榮華里,218,8.35%
新竹縣,竹東鎮,忠孝里,71,10.37%
新竹縣,竹東鎮,陸豐里,9,6.82%
新竹縣,新埔鎮,內立里,19,5.88%
新竹縣,新埔鎮,寶石里,17,5.43%
新竹縣,新埔鎮,文山里,149,7.87%
新竹縣,新埔鎮,五埔里,61,8.45%
新竹縣,新埔鎮,四座里,132,10.06%
新竹縣,新埔鎮,旱坑里,47,7.64%
新竹縣,新埔鎮,田新里,66,7.64%
新竹縣,新埔鎮,新埔里,36,8.87%
新竹縣,新埔鎮,新生里,33,14.44%
新竹縣,新埔鎮,新民里,59,13.14%
新竹縣,新埔鎮,上寮里,30,4.44%
新竹縣,新埔鎮,下寮里,83,8.67%
新竹縣,新埔鎮,南平里,39,10.46%
新竹縣,新埔鎮,北平里,23,12.50%
新竹縣,新埔鎮,巨埔里,57,14.98%
新竹縣,新埔鎮,照門里,70,14.84%
新竹縣,新埔鎮,清水里,40,22.06%
新竹縣,新埔鎮,鹿鳴里,27,14.17%
新竹縣,新埔鎮,新北里,10,7.07%
新竹縣,關西鎮,東興里,29,14.67%
新竹縣,關西鎮,西安里,77,10.09%
新竹縣,關西鎮,南雄里,44,14.14%
新竹縣,關西鎮,北斗里,133,9.86%
新竹縣,關西鎮,仁安里,51,17.16%
新竹縣,關西鎮,北山里,46,22.40%
新竹縣,關西鎮,南山里,41,14.74%
新竹縣,關西鎮,東安里,147,10.80%
新竹縣,關西鎮,東光里,36,9.38%
新竹縣,關西鎮,新富里,31,18.37%
新竹縣,關西鎮,金山里,47,19.05%
新竹縣,關西鎮,錦山里,95,24.20%
新竹縣,關西鎮,玉山里,39,18.95%
新竹縣,關西鎮,大同里,29,13.56%
新竹縣,關西鎮,石光里,57,9.87%
新竹縣,關西鎮,上林里,54,17.44%
新竹縣,關西鎮,新力里,36,19.72%
新竹縣,關西鎮,南和里,22,9.62%
新竹縣,關西鎮,東山里,31,10.92%
新竹縣,關西鎮,南新里,44,14.91%
新竹縣,關西鎮,東平里,77,22.35%
新竹縣,湖口鄉,孝勢村,56,10.22%
新竹縣,湖口鄉,仁勢村,28,8.14%
新竹縣,湖口鄉,愛勢村,170,11.86%
新竹縣,湖口鄉,信勢村,174,9.33%
新竹縣,湖口鄉,中勢村,88,9.54%
新竹縣,湖口鄉,德盛村,157,9.29%
新竹縣,湖口鄉,和興村,130,12.81%
新竹縣,湖口鄉,長嶺村,119,11.53%
新竹縣,湖口鄉,長安村,25,7.34%
新竹縣,湖口鄉,湖口村,90,9.71%
新竹縣,湖口鄉,湖鏡村,108,11.14%
新竹縣,湖口鄉,湖南村,66,11.31%
新竹縣,湖口鄉,波羅村,136,12.71%
新竹縣,湖口鄉,鳳凰村,301,9.91%
新竹縣,湖口鄉,鳳山村,133,9.34%
新竹縣,湖口鄉,中興村,366,11.38%
新竹縣,湖口鄉,信義村,79,7.45%
新竹縣,湖口鄉,中正村,85,10.18%
新竹縣,湖口鄉,東興村,208,10.43%
新竹縣,湖口鄉,勝利村,152,8.01%
新竹縣,新豐鄉,福興村,51,12.63%
新竹縣,新豐鄉,後湖村,83,13.79%
新竹縣,新豐鄉,青埔村,46,7.22%
新竹縣,新豐鄉,埔和村,144,13.32%
新竹縣,新豐鄉,瑞興村,107,16.98%
新竹縣,新豐鄉,坡頭村,36,12.69%
新竹縣,新豐鄉,中崙村,115,9.28%
新竹縣,新豐鄉,重興村,259,12.15%
新竹縣,新豐鄉,新豐村,74,9.96%
新竹縣,新豐鄉,員山村,157,11.53%
新竹縣,新豐鄉,松林村,231,10.40%
新竹縣,新豐鄉,上坑村,59,10.90%
新竹縣,新豐鄉,鳳坑村,29,9.42%
新竹縣,新豐鄉,忠孝村,132,9.82%
新竹縣,新豐鄉,山崎村,151,9.50%
新竹縣,新豐鄉,松柏村,308,11.92%
新竹縣,新豐鄉,崎頂村,85,9.22%
新竹縣,芎林鄉,五龍村,30,17.00%
新竹縣,芎林鄉,華龍村,28,18.99%
新竹縣,芎林鄉,秀湖村,28,9.29%
新竹縣,芎林鄉,永興村,38,21.65%
新竹縣,芎林鄉,石潭村,81,8.62%
新竹縣,芎林鄉,新鳳村,62,10.99%
新竹縣,芎林鄉,中坑村,50,20.12%
新竹縣,芎林鄉,水坑村,86,25.91%
新竹縣,芎林鄉,文林村,227,18.78%
新竹縣,芎林鄉,芎林村,68,11.27%
新竹縣,芎林鄉,上山村,197,11.51%
新竹縣,芎林鄉,下山村,49,12.45%
新竹縣,橫山鄉,橫山村,122,9.98%
