縣市,鄉鎮市區,村里,105年宅數,105年比例
新竹縣,竹北市,斗崙里,833,11.45%
新竹縣,竹北市,鹿場里,789,14.16%
新竹縣,竹北市,東平里,784,10.80%
新竹縣,竹北市,中興里,859,18.16%
新竹縣,竹北市,隘口里,304,18.88%
新竹縣,竹北市,東海里,146,13.21%
新竹縣,竹北市,竹北里,370,11.66%
新竹縣,竹北市,竹仁里,312,8.27%
新竹縣,竹北市,竹義里,237,8.40%
新竹縣,竹北市,泰和里,207,8.01%
新竹縣,竹北市,新社里,194,6.81%
新竹縣,竹北市,聯興里,73,4.40%
新竹縣,竹北市,麻園里,49,6.76%
新竹縣,竹北市,溪州里,53,5.68%
新竹縣,竹北市,白地里,49,6.09%
新竹縣,竹北市,新港里,32,7.63%
新竹縣,竹北市,大義里,40,7.61%
新竹縣,竹北市,崇義里,42,6.64%
新竹縣,竹北市,大眉里,74,9.39%
新竹縣,竹北市,尚義里,36,6.85%
新竹縣,竹北市,十興里,272,6.44%
新竹縣,竹北市,新國里,238,9.89%
新竹縣,竹北市,新庄里,41,9.96%
新竹縣,竹北市,北崙里,182,10.94%
新竹縣,竹北市,新崙里,224,8.86%
新竹縣,竹北市,福德里,148,10.33%
新竹縣,竹北市,東興里,1381,44.75%
新竹縣,竹北市,北興里,1393,62.48%
新竹縣,竹北市,興安里,444,26.19%
新竹縣,竹北市,文化里,185,11.52%
新竹縣,竹東鎮,上坪里,32,20.34%
新竹縣,竹東鎮,瑞峰里,54,19.80%
新竹縣,竹東鎮,軟橋里,31,23.86%
新竹縣,竹東鎮,員崠里,71,7.76%
新竹縣,竹東鎮,東寧里,118,8.61%
新竹縣,竹東鎮,上?里,461,11.48%
新竹縣,竹東鎮,大鄉里,179,10.04%
新竹縣,竹東鎮,東華里,50,16.22%
新竹縣,竹東鎮,商華里,139,11.57%
新竹縣,竹東鎮,竹東里,67,11.39%
新竹縣,竹東鎮,榮樂里,74,11.90%
新竹縣,竹東鎮,?林里,182,10.65%
新竹縣,竹東鎮,仁愛里,152,10.43%
新竹縣,竹東鎮,五豐里,280,8.38%
新竹縣,竹東鎮,三重里,314,10.27%
新竹縣,竹東鎮,頭重里,205,9.05%
新竹縣,竹東鎮,員山里,45,7.31%
新竹縣,竹東鎮,柯湖里,17,10.13%
新竹縣,竹東鎮,二重里,675,12.53%
新竹縣,竹東鎮,中山里,81,11.67%
新竹縣,竹東鎮,中正里,60,7.77%
新竹縣,竹東鎮,南華里,54,12.28%
新竹縣,竹東鎮,榮華里,291,10.46%
新竹縣,竹東鎮,忠孝里,75,10.75%
新竹縣,竹東鎮,陸豐里,6,4.55%
新竹縣,新埔鎮,內立里,22,6.74%
新竹縣,新埔鎮,寶石里,32,10.16%
