縣市,鄉鎮市區,村里,106年宅數,106年比例
新竹縣,竹北市,斗崙里,358,8.92%
新竹縣,竹北市,鹿場里,609,10.69%
新竹縣,竹北市,東平里,796,10.63%
新竹縣,竹北市,中興里,729,15.12%
新竹縣,竹北市,隘口里,248,15.31%
新竹縣,竹北市,東海里,164,14.75%
新竹縣,竹北市,竹北里,409,12.55%
新竹縣,竹北市,竹仁里,309,8.18%
新竹縣,竹北市,竹義里,216,7.67%
新竹縣,竹北市,泰和里,222,8.40%
新竹縣,竹北市,新社里,182,6.35%
新竹縣,竹北市,聯興里,64,3.84%
新竹縣,竹北市,麻園里,55,7.51%
新竹縣,竹北市,溪州里,43,4.45%
新竹縣,竹北市,白地里,51,6.24%
新竹縣,竹北市,新港里,41,9.74%
新竹縣,竹北市,大義里,40,7.49%
新竹縣,竹北市,崇義里,42,6.38%
新竹縣,竹北市,大眉里,75,9.51%
新竹縣,竹北市,尚義里,31,5.78%
新竹縣,竹北市,十興里,261,6.17%
新竹縣,竹北市,新國里,491,18.39%
新竹縣,竹北市,新庄里,44,10.70%
新竹縣,竹北市,北崙里,163,9.74%
新竹縣,竹北市,新崙里,210,8.28%
新竹縣,竹北市,福德里,157,10.94%
新竹縣,竹北市,東興里,917,27.02%
新竹縣,竹北市,北興里,959,35.96%
新竹縣,竹北市,興安里,413,24.30%
新竹縣,竹北市,文化里,151,9.35%
新竹縣,竹東鎮,上坪里,40,25.00%
新竹縣,竹東鎮,瑞峰里,66,24.07%
新竹縣,竹東鎮,軟橋里,20,15.56%
新竹縣,竹東鎮,員崠里,74,7.89%
新竹縣,竹東鎮,東寧里,114,8.32%
新竹縣,竹東鎮,上?里,428,10.63%
新竹縣,竹東鎮,大鄉里,202,11.15%
新竹縣,竹東鎮,東華里,43,14.18%
新竹縣,竹東鎮,商華里,139,11.55%
新竹縣,竹東鎮,竹東里,76,12.48%
新竹縣,竹東鎮,榮樂里,65,10.50%
新竹縣,竹東鎮,?林里,0,0.00%
新竹縣,竹東鎮,仁愛里,155,10.57%
新竹縣,竹東鎮,五豐里,285,8.53%
新竹縣,竹東鎮,三重里,341,11.04%
新竹縣,竹東鎮,頭重里,232,9.93%
新竹縣,竹東鎮,員山里,39,6.12%
新竹縣,竹東鎮,柯湖里,17,9.88%
新竹縣,竹東鎮,二重里,512,9.35%
新竹縣,竹東鎮,中山里,85,12.25%
新竹縣,竹東鎮,中正里,87,10.45%
新竹縣,竹東鎮,南華里,60,13.64%
新竹縣,竹東鎮,榮華里,291,10.18%
新竹縣,竹東鎮,忠孝里,79,11.24%
新竹縣,竹東鎮,陸豐里,6,4.44%
新竹縣,新埔鎮,內立里,21,6.27%
新竹縣,新埔鎮,寶石里,32,9.95%
新竹縣,新埔鎮,文山里,195,9.69%
新竹縣,新埔鎮,五埔里,65,8.88%
新竹縣,新埔鎮,四座里,131,9.94%
新竹縣,新埔鎮,旱坑里,53,8.51%
新竹縣,新埔鎮,田新里,98,10.25%
新竹縣,新埔鎮,新埔里,36,8.93%
新竹縣,新埔鎮,新生里,31,13.76%
新竹縣,新埔鎮,新民里,70,14.40%
新竹縣,新埔鎮,上寮里,35,5.12%
新竹縣,新埔鎮,下寮里,86,8.20%
新竹縣,新埔鎮,南平里,34,8.68%
新竹縣,新埔鎮,北平里,24,12.50%
新竹縣,新埔鎮,巨埔里,51,12.87%
新竹縣,新埔鎮,照門里,91,18.71%
新竹縣,新埔鎮,清水里,34,18.46%
新竹縣,新埔鎮,鹿鳴里,27,13.71%
新竹縣,新埔鎮,新北里,14,8.91%
新竹縣,關西鎮,東興里,25,12.58%
新竹縣,關西鎮,西安里,84,10.87%
新竹縣,關西鎮,南雄里,26,8.25%
新竹縣,關西鎮,北斗里,139,10.00%
