縣市,鄉鎮市區,108宅數,108比率(%)
雲林縣,全區,28796,12.26
雲林縣,斗六市,4371,9.79
雲林縣,斗南鎮,1969,11.49
雲林縣,虎尾鎮,3151,10.64
雲林縣,西螺鎮,1708,10.69
雲林縣,土庫鎮,1155,11.53
雲林縣,北港鎮,1913,13.28
雲林縣,古坑鄉,1610,15.13
雲林縣,大埤鄉,909,13.54
雲林縣,莿桐鄉,1029,11.63
雲林縣,林內鄉,805,13.32
雲林縣,二崙鄉,1200,13.74
雲林縣,崙背鄉,1185,14.23
雲林縣,麥寮鄉,826,9.44
雲林縣,東勢鄉,704,14.55
雲林縣,褒忠鄉,565,13.43
雲林縣,臺西鄉,1279,19.02
雲林縣,元長鄉,1244,15.03
雲林縣,四湖鄉,1123,16.14
雲林縣,口湖鄉,987,14.27
雲林縣,水林鄉,1063,15.18
