縣市,鄉鎮市區,102宅數,102比率(%)
雲林縣,全區,28468,12.47
雲林縣,斗六市,4798,11.42
雲林縣,斗南鎮,2045,12.20
雲林縣,虎尾鎮,2789,10.25
雲林縣,西螺鎮,1861,12.13
雲林縣,土庫鎮,1065,11.19
雲林縣,北港鎮,2087,14.51
雲林縣,古坑鄉,1343,13.29
雲林縣,大埤鄉,808,12.13
雲林縣,莿桐鄉,1110,12.29
雲林縣,林內鄉,867,13.97
雲林縣,二崙鄉,1095,12.79
雲林縣,崙背鄉,1030,12.67
雲林縣,麥寮鄉,715,8.64
雲林縣,東勢鄉,653,13.72
雲林縣,褒忠鄉,498,11.84
雲林縣,臺西鄉,1530,21.94
雲林縣,元長鄉,1079,12.64
雲林縣,四湖鄉,1086,15.32
雲林縣,口湖鄉,990,13.82
雲林縣,水林鄉,1019,13.81
