縣市,鄉鎮市區,村里,103年宅數,103年比例
雲林縣,斗六市,忠孝里,135,17.37%
雲林縣,斗六市,仁愛里,87,14.02%
雲林縣,斗六市,信義里,63,16.15%
雲林縣,斗六市,四維里,100,22.63%
雲林縣,斗六市,太平里,62,15.00%
雲林縣,斗六市,中和里,60,14.68%
雲林縣,斗六市,光興里,58,11.81%
雲林縣,斗六市,三平里,275,10.78%
雲林縣,斗六市,八德里,169,12.43%
雲林縣,斗六市,鎮北里,125,9.75%
雲林縣,斗六市,龍潭里,205,13.16%
雲林縣,斗六市,鎮南里,245,11.97%
雲林縣,斗六市,林頭里,234,13.01%
雲林縣,斗六市,重光里,121,13.87%
雲林縣,斗六市,溝埧里,35,12.10%
雲林縣,斗六市,江厝里,117,11.39%
雲林縣,斗六市,三光里,40,16.67%
雲林縣,斗六市,崙?里,112,9.54%
雲林縣,斗六市,嘉東里,63,9.08%
雲林縣,斗六市,久安里,156,14.95%
雲林縣,斗六市,長平里,101,14.70%
雲林縣,斗六市,保庄里,211,9.69%
雲林縣,斗六市,虎溪里,232,10.37%
雲林縣,斗六市,梅林里,86,12.29%
雲林縣,斗六市,湖山里,80,16.36%
雲林縣,斗六市,榴中里,258,13.21%
雲林縣,斗六市,榴北里,44,11.33%
雲林縣,斗六市,榴南里,90,11.95%
雲林縣,斗六市,溪洲里,122,9.97%
雲林縣,斗六市,長安里,117,10.57%
雲林縣,斗六市,十三里,47,12.63%
雲林縣,斗六市,鎮東里,184,8.58%
雲林縣,斗六市,鎮西里,261,12.86%
雲林縣,斗六市,公正里,178,10.15%
雲林縣,斗六市,社口里,147,11.28%
雲林縣,斗六市,公誠里,176,14.60%
雲林縣,斗六市,明德里,140,9.86%
雲林縣,斗六市,成功里,113,10.03%
雲林縣,斗南鎮,東仁里,76,14.03%
雲林縣,斗南鎮,西岐里,259,10.56%
雲林縣,斗南鎮,南昌里,246,15.37%
雲林縣,斗南鎮,北銘里,92,12.78%
雲林縣,斗南鎮,中天里,74,14.22%
雲林縣,斗南鎮,舊社里,137,11.85%
雲林縣,斗南鎮,林子里,94,15.88%
雲林縣,斗南鎮,石龜里,21,6.35%
雲林縣,斗南鎮,靖興里,43,11.69%
雲林縣,斗南鎮,新南里,31,12.04%
雲林縣,斗南鎮,阿丹里,78,17.61%
雲林縣,斗南鎮,將軍里,61,9.39%
雲林縣,斗南鎮,東明里,85,22.61%
雲林縣,斗南鎮,新光里,171,16.23%
雲林縣,斗南鎮,田頭里,122,14.22%
雲林縣,斗南鎮,明昌里,275,11.30%
雲林縣,斗南鎮,大東里,75,20.40%
雲林縣,斗南鎮,埤麻里,74,21.22%
雲林縣,斗南鎮,西伯里,68,18.35%
雲林縣,斗南鎮,新崙里,88,15.09%
雲林縣,斗南鎮,小東里,91,14.92%
雲林縣,斗南鎮,石溪里,63,18.29%
雲林縣,虎尾鎮,中山里,63,11.82%
雲林縣,虎尾鎮,新興里,122,13.87%
雲林縣,虎尾鎮,東仁里,181,13.92%
雲林縣,虎尾鎮,公安里,248,14.02%
雲林縣,虎尾鎮,德興里,207,13.53%
雲林縣,虎尾鎮,西安里,236,10.56%
雲林縣,虎尾鎮,安慶里,52,7.66%
雲林縣,虎尾鎮,平和里,180,8.75%
雲林縣,虎尾鎮,興南里,112,12.31%
雲林縣,虎尾鎮,新吉里,288,13.75%
雲林縣,虎尾鎮,穎川里,105,10.03%
雲林縣,虎尾鎮,延平里,50,12.40%
雲林縣,虎尾鎮,三合里,66,12.53%
雲林縣,虎尾鎮,北溪里,49,15.45%
雲林縣,虎尾鎮,墾地里,210,33.41%
雲林縣,虎尾鎮,西屯里,63,10.39%
雲林縣,虎尾鎮,芳草里,49,13.41%
雲林縣,虎尾鎮,埒內里,117,10.84%
雲林縣,虎尾鎮,堀頭里,46,15.10%
雲林縣,虎尾鎮,安溪里,64,9.15%
雲林縣,虎尾鎮,興中里,81,10.83%
雲林縣,虎尾鎮,廉使里,143,10.95%
雲林縣,虎尾鎮,惠來里,176,17.16%
雲林縣,虎尾鎮,頂溪里,103,10.74%
雲林縣,虎尾鎮,中溪里,83,15.49%
雲林縣,虎尾鎮,下溪里,45,8.45%
雲林縣,虎尾鎮,建國里,31,13.86%
雲林縣,虎尾鎮,立仁里,164,8.43%
雲林縣,虎尾鎮,東屯里,58,11.71%
雲林縣,西螺鎮,振興里,80,14.70%
雲林縣,西螺鎮,大園里,113,15.41%
雲林縣,西螺鎮,廣福里,111,11.61%
雲林縣,西螺鎮,正興里,248,17.31%
雲林縣,西螺鎮,永安里,61,29.71%
雲林縣,西螺鎮,中和里,79,23.95%
雲林縣,西螺鎮,福興里,78,20.49%
雲林縣,西螺鎮,光華里,102,16.90%
雲林縣,西螺鎮,中興里,171,14.12%
雲林縣,西螺鎮,漢光里,213,11.01%
雲林縣,西螺鎮,新安里,30,6.73%
雲林縣,西螺鎮,新豐里,46,7.83%
雲林縣,西螺鎮,詔安里,51,12.54%
雲林縣,西螺鎮,河南里,67,14.21%
雲林縣,西螺鎮,安定里,81,12.84%
雲林縣,西螺鎮,福田里,68,13.78%
雲林縣,西螺鎮,大新里,63,12.33%
雲林縣,西螺鎮,埤頭里,44,14.52%
雲林縣,西螺鎮,東興里,39,10.95%
雲林縣,西螺鎮,廣興里,41,12.19%
雲林縣,西螺鎮,鹿場里,80,15.94%
雲林縣,西螺鎮,頂湳里,36,11.11%
雲林縣,西螺鎮,下湳里,37,11.85%
雲林縣,西螺鎮,九隆里,34,14.56%
雲林縣,西螺鎮,吳厝里,111,21.96%
雲林縣,西螺鎮,七座里,45,15.98%
雲林縣,西螺鎮,公?里,45,8.53%
雲林縣,土庫鎮,忠正里,74,17.31%
雲林縣,土庫鎮,順天里,57,13.17%
雲林縣,土庫鎮,宮北里,71,12.45%
雲林縣,土庫鎮,越港里,68,14.99%
雲林縣,土庫鎮,溪邊里,47,11.98%
雲林縣,土庫鎮,興新里,91,15.01%
雲林縣,土庫鎮,奮起里,109,20.06%
雲林縣,土庫鎮,埤腳里,110,20.62%
雲林縣,土庫鎮,大荖里,56,17.67%
雲林縣,土庫鎮,石廟里,127,10.48%
雲林縣,土庫鎮,東平里,64,9.34%
雲林縣,土庫鎮,南平里,86,13.62%
雲林縣,土庫鎮,北平里,35,11.66%
雲林縣,土庫鎮,西平里,68,11.04%
雲林縣,土庫鎮,後埔里,138,16.23%
雲林縣,土庫鎮,崙內里,133,20.00%
雲林縣,土庫鎮,新庄里,63,13.32%
雲林縣,北港鎮,東陽里,57,19.42%
雲林縣,北港鎮,光民里,52,17.55%
雲林縣,北港鎮,東華里,77,22.16%
雲林縣,北港鎮,南安里,74,19.94%
雲林縣,北港鎮,中和里,24,15.44%
雲林縣,北港鎮,義民里,32,17.65%
雲林縣,北港鎮,共榮里,29,13.77%
雲林縣,北港鎮,西勢里,106,17.65%
雲林縣,北港鎮,仁和里,52,21.84%
雲林縣,北港鎮,賜福里,44,25.71%
雲林縣,北港鎮,公?里,61,23.00%
雲林縣,北港鎮,大同里,86,17.38%
雲林縣,北港鎮,仁安里,27,12.71%
雲林縣,北港鎮,華勝里,241,11.28%
雲林縣,北港鎮,光復里,101,13.22%
雲林縣,北港鎮,新街里,426,14.74%
雲林縣,北港鎮,劉厝里,70,14.75%
雲林縣,北港鎮,府番里,61,20.96%
雲林縣,北港鎮,草湖里,66,16.97%
雲林縣,北港鎮,溝皂里,91,21.23%
雲林縣,北港鎮,後溝里,56,19.47%
雲林縣,北港鎮,番溝里,65,19.68%
雲林縣,北港鎮,大北里,47,21.76%
雲林縣,北港鎮,好收里,96,16.55%
