縣市,鄉鎮市區,112H2宅數,112H2比率(%)
雲林縣,全區,31504,12.00
雲林縣,斗六市,4603,9.00
雲林縣,斗南鎮,2311,12.00
雲林縣,虎尾鎮,3514,11.00
雲林縣,西螺鎮,1811,10.00
雲林縣,土庫鎮,1276,12.00
雲林縣,北港鎮,2171,14.00
雲林縣,古坑鄉,1787,15.00
雲林縣,大埤鄉,1058,15.00
雲林縣,莿桐鄉,1076,11.00
雲林縣,林內鄉,846,13.00
雲林縣,二崙鄉,1197,13.00
雲林縣,崙背鄉,1240,14.00
雲林縣,麥寮鄉,1023,10.00
雲林縣,東勢鄉,813,16.00
雲林縣,褒忠鄉,570,13.00
雲林縣,臺西鄉,1403,20.00
雲林縣,元長鄉,1296,15.00
雲林縣,四湖鄉,1195,16.00
雲林縣,口湖鄉,1079,15.00
雲林縣,水林鄉,1235,17.00
