縣市,鄉鎮市區,109H1宅數,109H1比率(%)
雲林縣,全區,29218,12.38
雲林縣,斗六市,4516,10.06
雲林縣,斗南鎮,2129,12.34
雲林縣,虎尾鎮,3283,11.03
雲林縣,西螺鎮,1751,10.88
雲林縣,土庫鎮,1178,11.67
雲林縣,北港鎮,1978,13.65
雲林縣,古坑鄉,1578,14.78
雲林縣,大埤鄉,836,12.37
雲林縣,莿桐鄉,1040,11.68
雲林縣,林內鄉,791,13.11
雲林縣,二崙鄉,1128,12.86
雲林縣,崙背鄉,1270,15.02
雲林縣,麥寮鄉,944,10.67
雲林縣,東勢鄉,666,13.72
雲林縣,褒忠鄉,591,14.04
雲林縣,臺西鄉,1241,18.44
雲林縣,元長鄉,1168,14.09
雲林縣,四湖鄉,1043,14.97
雲林縣,口湖鄉,1018,14.70
雲林縣,水林鄉,1069,15.24
