縣市,鄉鎮市區,111H1宅數,111H1比率(%)
雲林縣,全區,31496,13.09
雲林縣,斗六市,4799,10.46
雲林縣,斗南鎮,2379,13.46
雲林縣,虎尾鎮,3367,10.96
雲林縣,西螺鎮,1870,11.44
雲林縣,土庫鎮,1335,12.88
雲林縣,北港鎮,2107,14.46
雲林縣,古坑鄉,1778,16.10
雲林縣,大埤鄉,1000,14.51
雲林縣,莿桐鄉,1052,11.70
雲林縣,林內鄉,838,13.78
雲林縣,二崙鄉,1124,12.73
雲林縣,崙背鄉,1305,15.10
雲林縣,麥寮鄉,1079,11.75
雲林縣,東勢鄉,784,16.01
雲林縣,褒忠鄉,628,14.73
雲林縣,臺西鄉,1366,20.24
雲林縣,元長鄉,1245,14.88
雲林縣,四湖鄉,1130,16.11
雲林縣,口湖鄉,1132,16.29
雲林縣,水林鄉,1178,16.74
