縣市,鄉鎮市區,村里,102年宅數,102年比例
雲林縣,斗六市,忠孝里,139,17.98%
雲林縣,斗六市,仁愛里,88,14.26%
雲林縣,斗六市,信義里,58,14.97%
雲林縣,斗六市,四維里,96,21.52%
雲林縣,斗六市,太平里,65,15.86%
雲林縣,斗六市,中和里,59,14.65%
雲林縣,斗六市,光興里,74,15.18%
雲林縣,斗六市,三平里,287,11.39%
雲林縣,斗六市,八德里,178,13.15%
雲林縣,斗六市,鎮北里,114,8.86%
雲林縣,斗六市,龍潭里,176,11.39%
雲林縣,斗六市,鎮南里,230,11.33%
雲林縣,斗六市,林頭里,214,12.07%
雲林縣,斗六市,重光里,118,13.50%
雲林縣,斗六市,溝埧里,34,12.10%
雲林縣,斗六市,江厝里,127,12.40%
雲林縣,斗六市,三光里,42,17.37%
雲林縣,斗六市,崙?里,129,10.99%
雲林縣,斗六市,嘉東里,66,9.73%
雲林縣,斗六市,久安里,160,15.56%
雲林縣,斗六市,長平里,94,13.57%
雲林縣,斗六市,保庄里,220,10.53%
雲林縣,斗六市,虎溪里,241,10.91%
雲林縣,斗六市,梅林里,84,12.42%
雲林縣,斗六市,湖山里,86,17.54%
雲林縣,斗六市,榴中里,275,14.14%
雲林縣,斗六市,榴北里,49,12.58%
雲林縣,斗六市,榴南里,94,12.67%
雲林縣,斗六市,溪洲里,131,10.74%
雲林縣,斗六市,長安里,113,10.83%
雲林縣,斗六市,十三里,42,11.39%
雲林縣,斗六市,鎮東里,202,9.42%
雲林縣,斗六市,鎮西里,296,14.65%
雲林縣,斗六市,公正里,181,10.47%
雲林縣,斗六市,社口里,159,12.22%
雲林縣,斗六市,公誠里,209,17.39%
雲林縣,斗六市,明德里,149,10.75%
雲林縣,斗六市,成功里,130,11.68%
雲林縣,斗南鎮,東仁里,78,14.41%
雲林縣,斗南鎮,西岐里,278,11.41%
雲林縣,斗南鎮,南昌里,282,17.64%
雲林縣,斗南鎮,北銘里,93,13.16%
雲林縣,斗南鎮,中天里,83,15.96%
雲林縣,斗南鎮,舊社里,139,12.46%
雲林縣,斗南鎮,林子里,102,17.41%
雲林縣,斗南鎮,石龜里,32,9.68%
雲林縣,斗南鎮,靖興里,29,8.11%
雲林縣,斗南鎮,新南里,48,18.87%
雲林縣,斗南鎮,阿丹里,80,18.13%
雲林縣,斗南鎮,將軍里,73,11.39%
雲林縣,斗南鎮,東明里,75,19.84%
雲林縣,斗南鎮,新光里,168,16.05%
雲林縣,斗南鎮,田頭里,118,13.84%
雲林縣,斗南鎮,明昌里,276,11.61%
雲林縣,斗南鎮,大東里,72,19.66%
雲林縣,斗南鎮,埤麻里,76,22.10%
雲林縣,斗南鎮,西伯里,64,17.41%
雲林縣,斗南鎮,新崙里,93,15.88%
雲林縣,斗南鎮,小東里,92,15.19%
雲林縣,斗南鎮,石溪里,72,21.25%
雲林縣,虎尾鎮,中山里,57,10.70%
雲林縣,虎尾鎮,新興里,133,15.29%
雲林縣,虎尾鎮,東仁里,167,12.94%
雲林縣,虎尾鎮,公安里,283,15.98%
雲林縣,虎尾鎮,德興里,218,14.35%
雲林縣,虎尾鎮,西安里,242,10.81%
雲林縣,虎尾鎮,安慶里,62,9.06%
雲林縣,虎尾鎮,平和里,213,10.65%
雲林縣,虎尾鎮,興南里,126,13.99%
雲林縣,虎尾鎮,新吉里,275,13.39%
雲林縣,虎尾鎮,穎川里,109,10.53%
雲林縣,虎尾鎮,延平里,43,10.74%
雲林縣,虎尾鎮,三合里,67,13.14%
雲林縣,虎尾鎮,北溪里,43,14.59%
雲林縣,虎尾鎮,墾地里,73,18.38%
雲林縣,虎尾鎮,西屯里,67,11.08%
雲林縣,虎尾鎮,芳草里,55,15.16%
雲林縣,虎尾鎮,埒內里,125,11.59%
雲林縣,虎尾鎮,堀頭里,43,14.46%
雲林縣,虎尾鎮,安溪里,67,9.71%
雲林縣,虎尾鎮,興中里,95,12.80%
雲林縣,虎尾鎮,廉使里,149,11.67%
雲林縣,虎尾鎮,惠來里,182,17.77%
雲林縣,虎尾鎮,頂溪里,101,10.65%
雲林縣,虎尾鎮,中溪里,81,15.34%
雲林縣,虎尾鎮,下溪里,46,8.72%
雲林縣,虎尾鎮,建國里,39,17.58%
雲林縣,虎尾鎮,立仁里,162,8.46%
雲林縣,虎尾鎮,東屯里,61,12.38%
雲林縣,西螺鎮,振興里,73,13.50%
雲林縣,西螺鎮,大園里,86,12.05%
雲林縣,西螺鎮,廣福里,119,12.58%
雲林縣,西螺鎮,正興里,174,12.67%
雲林縣,西螺鎮,永安里,58,28.68%
雲林縣,西螺鎮,中和里,76,22.85%
雲林縣,西螺鎮,福興里,71,18.54%
雲林縣,西螺鎮,光華里,92,15.31%
雲林縣,西螺鎮,中興里,149,12.69%
雲林縣,西螺鎮,漢光里,242,12.73%
雲林縣,西螺鎮,新安里,38,8.72%
雲林縣,西螺鎮,新豐里,57,9.84%
雲林縣,西螺鎮,詔安里,52,12.87%
雲林縣,西螺鎮,河南里,67,14.17%
雲林縣,西螺鎮,安定里,98,15.63%
雲林縣,西螺鎮,福田里,54,10.91%
雲林縣,西螺鎮,大新里,69,13.55%
雲林縣,西螺鎮,埤頭里,54,17.67%
雲林縣,西螺鎮,東興里,41,11.74%
雲林縣,西螺鎮,廣興里,40,11.96%
雲林縣,西螺鎮,鹿場里,78,15.70%
雲林縣,西螺鎮,頂湳里,34,10.71%
雲林縣,西螺鎮,下湳里,37,11.90%
雲林縣,西螺鎮,九隆里,39,16.98%
雲林縣,西螺鎮,吳厝里,105,20.89%
雲林縣,西螺鎮,七座里,49,17.81%
雲林縣,西螺鎮,公?里,49,9.48%
雲林縣,土庫鎮,忠正里,77,18.15%
雲林縣,土庫鎮,順天里,69,15.92%
雲林縣,土庫鎮,宮北里,72,12.50%
雲林縣,土庫鎮,越港里,101,22.51%
雲林縣,土庫鎮,溪邊里,54,13.81%
雲林縣,土庫鎮,興新里,98,17.21%
雲林縣,土庫鎮,奮起里,109,20.23%
雲林縣,土庫鎮,埤腳里,111,20.88%
雲林縣,土庫鎮,大荖里,58,18.70%
雲林縣,土庫鎮,石廟里,181,15.39%
雲林縣,土庫鎮,東平里,68,10.12%
雲林縣,土庫鎮,南平里,83,13.17%
雲林縣,土庫鎮,北平里,33,11.21%
雲林縣,土庫鎮,西平里,75,12.12%
雲林縣,土庫鎮,後埔里,142,16.64%
雲林縣,土庫鎮,崙內里,121,18.23%
雲林縣,土庫鎮,新庄里,66,14.02%
雲林縣,北港鎮,東陽里,57,19.58%
雲林縣,北港鎮,光民里,51,17.28%
